"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg"
"NWT","d1","cr23x",2013-10-07,2013,280,9.21,"n",-0.005,"n",3.975,"n",46.92,"n",14.28,"n",27.49,"n",650.1,"n",645.4,"n",648.4,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",6.07,"n",0.235,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-08,2013,281,9.69,"n",-0.394,"n",3.545,"n",70.4,"n",21.18,"n",42.28,"n",645.6,"n",641.6,"n",642.9,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",6.362,"n",0.244,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-09,2013,282,5.047,"n",-1.995,"n",0.777,"n",100,"n",41.25,"n",75.2,"n",643.4,"n",641.2,"n",642.3,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",6.202,"n",0.247,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-10,2013,283,1.322,"n",-7.43,"n",-2.458,"n",100,"n",46.18,"n",83.4,"n",641.8,"n",630.2,"n",636.1,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",5.74,"n",0.245,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-11,2013,284,-5.009,"n",-7.2,"n",-6.394,"n",100,"n",96,"n",100,"n",642.3,"n",630.3,"n",637.4,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",5.65,"n",0.235,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-12,2013,285,-1.35,"n",-8.15,"n",-5.108,"n",100,"n",51.4,"n",87.2,"n",644.6,"n",641.6,"n",643.4,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",5.511,"n",0.228,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-13,2013,286,4.705,"n",-3.711,"n",-0.549,"n",100,"n",49.06,"n",72,"n",645.4,"n",639.3,"n",643.6,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",5.139,"n",0.229,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-14,2013,287,-0.402,"n",-9.52,"n",-6.422,"n",100,"n",60.51,"n",99.3,"n",642.1,"n",636.3,"n",639.3,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",5.759,"n",0.229,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-15,2013,288,-5.506,"n",-10.97,"n",-9.15,"n",100,"n",86.1,"n",99,"n",643.1,"n",640.5,"n",641.8,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",5.728,"n",0.22,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-16,2013,289,-7.31,"n",-12.37,"n",-9.91,"n",100,"n",55.37,"n",93.2,"n",641.4,"n",639.3,"n",640.4,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",4.118,"n",0.209,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-17,2013,290,-6.175,"n",-10.74,"n",-8.48,"n",100,"n",30.03,"n",91.2,"n",641.5,"n",638.3,"n",639.9,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",1.622,"n",0.191,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-18,2013,291,-8.85,"n",-13.5,"n",-11.48,"n",100,"n",76.5,"n",93.2,"n",641.2,"n",638.1,"n",639.9,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",1.729,"n",0.18,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-19,2013,292,-3.735,"n",-11.13,"n",-6.97,"n",99.2,"n",62.02,"n",79.7,"n",643,"n",639.2,"n",641.5,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",0.14,"n",0.161,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-20,2013,293,-5.864,"n",-10.41,"n",-7.67,"n",100,"n",78.8,"n",92.1,"n",641.8,"n",637.5,"n",639.8,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",-0.281,"n",0.147,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-21,2013,294,-4.891,"n",-11.23,"n",-7.96,"n",99,"n",75.2,"n",89.4,"n",645.5,"n",641.2,"n",643.1,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",-0.215,"n",0.14,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-22,2013,295,0.206,"n",-6.491,"n",-2.951,"n",92.6,"n",62.22,"n",77.4,"n",647.7,"n",645.2,"n",646.7,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",-0.277,"n",0.134,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-23,2013,296,2.514,"n",-2.946,"n",-0.716,"n",73.7,"n",51.05,"n",63.7,"n",648.3,"n",646.4,"n",647.4,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",0.281,"n",0.132,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-24,2013,297,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-25,2013,298,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-26,2013,299,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-27,2013,300,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-28,2013,301,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-29,2013,302,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-30,2013,303,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-10-31,2013,304,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-01,2013,305,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-02,2013,306,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-03,2013,307,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-04,2013,308,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-05,2013,309,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-06,2013,310,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-07,2013,311,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-08,2013,312,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-09,2013,313,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-10,2013,314,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-11,2013,315,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-12,2013,316,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-13,2013,317,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr23x",2013-11-14,2013,318,NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-15,2013,319,-3.817,"n",-10.48,"n",-7.879,"n",100,"n",54.82,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",25.07,"n",0,"n",7.245,"n",257.9,"n",NaN,"n",NaN,"n",-2.783,"n",0.076,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-16,2013,320,-8.03,"n",-12.84,"n",-10.31,"n",99.9,"n",81.4,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",39.34,"n",0.039,"n",14.95,"n",280.2,"n",NaN,"n",NaN,"n",-3.559,"n",0.075,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-17,2013,321,-8.81,"n",-14.66,"n",-11.26,"n",100,"n",83.2,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",47.53,"n",0.431,"n",18.42,"n",277.2,"n",NaN,"n",NaN,"n",-4.33,"n",0.073,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-18,2013,322,-0.746,"n",-10.26,"n",-5.114,"n",100,"n",17.58,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",27.83,"n",1.098,"n",13.02,"n",275.7,"n",NaN,"n",NaN,"n",-4.563,"n",0.073,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-19,2013,323,-2.375,"n",-7.493,"n",-5.968,"n",100,"n",18.56,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",35.61,"n",0.941,"n",16.11,"n",270.5,"n",NaN,"n",NaN,"n",-4.407,"n",0.073,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-20,2013,324,-5.848,"n",-8.92,"n",-7.647,"n",100,"n",73.83,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",30.28,"n",0.98,"n",11.09,"n",265,"n",NaN,"n",NaN,"n",-4.046,"n",0.073,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-21,2013,325,-5.115,"n",-16.28,"n",-8.49,"n",100,"n",82.5,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",17.64,"n",0,"n",5.358,"n",244.3,"n",NaN,"n",NaN,"n",-3.797,"n",0.074,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-22,2013,326,-5.337,"n",-14.27,"n",-10.81,"n",99.6,"n",12.85,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",11,"n",0,"n",2.789,"n",77.56,"n",NaN,"n",NaN,"n",-3.762,"n",0.074,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
"NWT","d1","cr1000",2013-11-23,2013,327,-2.832,"n",-13.88,"n",-8.58,"n",100,"n",68.48,"n",NaN,"n",NaN,"m",NaN,"m",NaN,"n",14.92,"n",0,"n",6.54,"n",182.5,"n",NaN,"n",NaN,"n",-3.96,"n",0.074,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"m",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n",NaN,"m",NaN,"n",NaN,"n"
